accession,cik,name,filing_date,acceptance_et,after_hours,items,label
0001171520-20-000041,0001285550,"ClearPoint Neuro, Inc.",2020-01-29,2020-01-29T16:42:25-05:00,True,"1.01,2.03,3.02,7.01,9.01",OTHER
0001171520-19-000351,0001285550,"ClearPoint Neuro, Inc.",2019-12-09,2019-12-09T16:27:09-05:00,True,"7.01,9.01",NO_TEXT
0001171520-19-000341,0001285550,"ClearPoint Neuro, Inc.",2019-11-26,2019-11-26T08:00:09-05:00,False,"3.01,7.01,9.01",OTHER
0001534424-19-000248,0001285550,"ClearPoint Neuro, Inc.",2019-08-28,2019-08-28T17:00:24-04:00,True,"7.01,9.01",NO_TEXT
0001534424-19-000225,0001285550,"ClearPoint Neuro, Inc.",2019-08-06,2019-08-06T16:08:35-04:00,True,"5.02,7.01,9.01",OTHER
0001534424-19-000188,0001285550,"ClearPoint Neuro, Inc.",2019-07-01,2019-07-01T08:11:29-04:00,False,"7.01,9.01",OTHER
0001534424-19-000147,0001285550,"ClearPoint Neuro, Inc.",2019-05-17,2019-05-17T16:10:20-04:00,True,"1.01,3.02,5.02,7.01,8.01,9.01",OTHER
0001534424-19-000135,0001285550,"ClearPoint Neuro, Inc.",2019-05-09,2019-05-09T16:09:46-04:00,True,"1.01,3.02,5.02,7.01,9.01",OTHER
0001493152-24-004066,0001357459,"PALISADE BIO, INC.",2024-01-29,2024-01-29T08:30:40-05:00,False,"7.01,9.01",OTHER
0001493152-23-039651,0001357459,"PALISADE BIO, INC.",2023-11-07,2023-11-07T09:00:20-05:00,False,"7.01,9.01",NO_TEXT
0001493152-22-025929,0001357459,"PALISADE BIO, INC.",2022-09-15,2022-09-15T08:35:37-04:00,False,"2.05,7.01,9.01",OTHER
0000950170-22-006965,0001357459,"PALISADE BIO, INC.",2022-05-03,2022-05-03T09:15:59-04:00,False,"7.01,9.01",PRESENTATION
0000950170-22-003857,0001357459,"PALISADE BIO, INC.",2022-03-16,2022-03-16T11:09:42-04:00,False,"7.01,9.01",PRESENTATION
0000950170-22-001894,0001357459,"PALISADE BIO, INC.",2022-02-24,2022-02-24T11:49:36-05:00,False,"7.01,9.01",PRESENTATION
0000950170-22-000225,0001357459,"PALISADE BIO, INC.",2022-01-11,2022-01-10T20:28:04-05:00,True,"7.01,9.01",PRESENTATION
0001193125-21-310493,0001357459,"PALISADE BIO, INC.",2021-10-28,2021-10-28T09:02:13-04:00,False,"7.01,9.01",PRESENTATION
0001171843-21-006440,0001357459,"PALISADE BIO, INC.",2021-09-13,2021-09-13T08:00:56-04:00,False,"7.01,9.01",PRESENTATION
0001171843-21-003941,0001357459,"PALISADE BIO, INC.",2021-06-01,2021-06-01T17:24:59-04:00,True,"7.01,9.01",PRESENTATION
0001171843-21-002837,0001357459,"PALISADE BIO, INC.",2021-04-28,2021-04-28T08:00:44-04:00,False,"7.01,9.01",PRESENTATION
0001171843-20-006367,0001357459,"PALISADE BIO, INC.",2020-09-09,2020-09-09T17:01:05-04:00,True,"5.07,7.01",OTHER
0001171843-20-005791,0001357459,"PALISADE BIO, INC.",2020-08-10,2020-08-10T17:13:27-04:00,True,"5.07,7.01,8.01,9.01",OTHER
0001171843-20-003925,0001357459,"PALISADE BIO, INC.",2020-05-21,2020-05-21T15:10:55-04:00,False,7.01,OTHER
0001171843-20-001209,0001357459,"PALISADE BIO, INC.",2020-02-24,2020-02-24T14:17:20-05:00,False,"7.01,9.01",PRESENTATION
0001171843-20-000433,0001357459,"PALISADE BIO, INC.",2020-01-23,2020-01-23T10:34:45-05:00,False,7.01,OTHER
0001171843-20-000299,0001357459,"PALISADE BIO, INC.",2020-01-16,2020-01-16T17:14:50-05:00,True,"7.01,9.01",PRESENTATION
0001171843-19-007138,0001357459,"PALISADE BIO, INC.",2019-11-04,2019-11-04T15:56:08-05:00,False,"7.01,9.01",PRESENTATION
0001171843-19-006101,0001357459,"PALISADE BIO, INC.",2019-09-24,2019-09-24T16:52:08-04:00,True,7.01,OTHER
0001193805-25-001499,0001768224,Arcturus Therapeutics Holdings Inc.,2025-10-22,2025-10-22T07:50:46-04:00,False,"7.01,8.01,9.01",CLINICAL
0001193805-25-001368,0001768224,Arcturus Therapeutics Holdings Inc.,2025-09-26,2025-09-26T06:01:41-04:00,False,"7.01,9.01",OTHER
0001193805-25-001247,0001768224,Arcturus Therapeutics Holdings Inc.,2025-08-29,2025-08-29T06:00:56-04:00,False,"7.01,9.01",REGULATORY
0001193805-25-000946,0001768224,Arcturus Therapeutics Holdings Inc.,2025-06-30,2025-06-30T16:05:54-04:00,True,"7.01,9.01",CLINICAL
0001193805-24-001023,0001768224,Arcturus Therapeutics Holdings Inc.,2024-08-13,2024-08-13T07:54:14-04:00,False,"7.01,9.01",INVALID:I don't have access to the actual conten
0001193805-24-000842,0001768224,Arcturus Therapeutics Holdings Inc.,2024-06-24,2024-06-24T16:07:32-04:00,True,"5.02,7.01,9.01",OTHER
0001193805-24-000392,0001768224,Arcturus Therapeutics Holdings Inc.,2024-03-19,2024-03-19T06:00:29-04:00,False,"7.01,9.01",CLINICAL
0001193805-23-000984,0001768224,Arcturus Therapeutics Holdings Inc.,2023-07-14,2023-07-14T07:53:41-04:00,False,7.01,CLINICAL
0001193805-23-000929,0001768224,Arcturus Therapeutics Holdings Inc.,2023-06-30,2023-06-30T08:28:35-04:00,False,"7.01,9.01",REGULATORY
0001193805-23-000619,0001768224,Arcturus Therapeutics Holdings Inc.,2023-04-28,2023-04-28T06:00:59-04:00,False,"7.01,9.01",REGULATORY
0001193805-23-000532,0001768224,Arcturus Therapeutics Holdings Inc.,2023-04-11,2023-04-11T09:00:25-04:00,False,"7.01,9.01",OTHER
0001193805-22-001719,0001768224,Arcturus Therapeutics Holdings Inc.,2022-12-13,2022-12-13T16:14:42-05:00,True,"5.02,7.01,9.01",OTHER
0001193805-22-001712,0001768224,Arcturus Therapeutics Holdings Inc.,2022-12-13,2022-12-13T08:33:21-05:00,False,"7.01,9.01",CLINICAL
0001193805-22-000036,0001768224,Arcturus Therapeutics Holdings Inc.,2022-01-11,2022-01-11T07:00:23-05:00,False,7.01,REGULATORY
0001193805-21-001738,0001768224,Arcturus Therapeutics Holdings Inc.,2021-12-13,2021-12-13T17:17:45-05:00,True,"5.02,5.05,7.01,9.01",OTHER
0001193805-20-001508,0001768224,Arcturus Therapeutics Holdings Inc.,2020-12-08,2020-12-08T09:01:14-05:00,False,"1.01,7.01,9.01",OTHER
0001193805-20-001052,0001768224,Arcturus Therapeutics Holdings Inc.,2020-08-18,2020-08-18T16:01:19-04:00,True,"1.01,7.01,9.01",OTHER
0001193805-20-000704,0001768224,Arcturus Therapeutics Holdings Inc.,2020-06-18,2020-06-18T13:15:19-04:00,False,"7.01,9.01",INVALID:I don't have access to the actual conten
0001193805-20-000622,0001768224,Arcturus Therapeutics Holdings Inc.,2020-05-21,2020-05-21T16:34:45-04:00,True,"3.02,7.01,9.01",OTHER
0001193805-20-000030,0001768224,Arcturus Therapeutics Holdings Inc.,2020-01-10,2020-01-10T16:30:53-05:00,True,"7.01,9.01",INVALID:I don't have access to the actual conten
0001193125-19-287260,0001768224,Arcturus Therapeutics Holdings Inc.,2019-11-07,2019-11-07T16:01:05-05:00,True,"7.01,9.01",PRESENTATION
0001193125-19-257389,0001768224,Arcturus Therapeutics Holdings Inc.,2019-09-27,2019-09-27T16:25:33-04:00,True,"1.01,7.01,9.01",OTHER
0001193125-19-221871,0001768224,Arcturus Therapeutics Holdings Inc.,2019-08-15,2019-08-15T08:09:03-04:00,False,"7.01,9.01",OTHER
0001193125-19-212594,0001768224,Arcturus Therapeutics Holdings Inc.,2019-08-05,2019-08-05T09:14:03-04:00,False,"1.01,7.01,9.01",OTHER
0001193125-19-212082,0001768224,Arcturus Therapeutics Holdings Inc.,2019-08-02,2019-08-02T16:29:33-04:00,True,"1.01,7.01,9.01",OTHER
0001193125-19-176908,0001768224,Arcturus Therapeutics Holdings Inc.,2019-06-20,2019-06-20T06:06:04-04:00,False,"1.01,3.02,5.02,7.01,9.01",OTHER
0001193125-19-176112,0001768224,Arcturus Therapeutics Holdings Inc.,2019-06-19,2019-06-19T09:31:46-04:00,False,"7.01,9.01",PRESENTATION
0001193125-25-250674,0001434316,FATE THERAPEUTICS INC,2025-10-27,2025-10-27T07:00:13-04:00,False,"7.01,8.01,9.01",CLINICAL
0001193125-25-238989,0001434316,FATE THERAPEUTICS INC,2025-10-14,2025-10-14T16:02:55-04:00,True,"5.02,7.01,9.01",OTHER
0001193125-25-132301,0001434316,FATE THERAPEUTICS INC,2025-05-30,2025-05-30T17:15:02-04:00,True,"5.02,5.03,5.07,7.01,9.01",OTHER
0001193125-24-268003,0001434316,FATE THERAPEUTICS INC,2024-11-29,2024-11-29T14:33:53-05:00,False,"5.02,7.01,9.01",OTHER
0001193125-24-189911,0001434316,FATE THERAPEUTICS INC,2024-07-31,2024-07-31T16:03:29-04:00,True,"5.02,7.01,9.01",OTHER
0001193125-24-134840,0001434316,FATE THERAPEUTICS INC,2024-05-09,2024-05-09T09:01:04-04:00,False,"7.01,8.01,9.01",CLINICAL
0000950170-22-022488,0001434316,FATE THERAPEUTICS INC,2022-11-07,2022-11-07T13:21:26-05:00,False,"1.01,7.01,9.01",OTHER
0000950170-22-012381,0001434316,FATE THERAPEUTICS INC,2022-06-30,2022-06-30T16:06:42-04:00,True,"1.01,7.01,9.01",OTHER
0001193125-21-235830,0001434316,FATE THERAPEUTICS INC,2021-08-04,2021-08-04T09:20:33-04:00,False,"5.02,7.01,9.01",OTHER
0001564590-20-040672,0001434316,FATE THERAPEUTICS INC,2020-08-19,2020-08-19T16:01:20-04:00,True,"5.02,5.03,7.01,9.01",OTHER
0001564590-20-021242,0001434316,FATE THERAPEUTICS INC,2020-05-05,2020-05-05T16:03:18-04:00,True,"5.02,5.07,7.01,9.01",OTHER
0001564590-20-015011,0001434316,FATE THERAPEUTICS INC,2020-04-02,2020-04-02T16:55:58-04:00,True,"1.01,3.02,7.01,8.01,9.01",OTHER
0001564590-19-025146,0001434316,FATE THERAPEUTICS INC,2019-07-17,2019-07-17T16:03:21-04:00,True,"5.02,7.01,9.01",OTHER
0001564590-19-008253,0001434316,FATE THERAPEUTICS INC,2019-03-18,2019-03-18T16:01:24-04:00,True,"5.02,7.01,9.01",OTHER
0000950170-25-111319,0000876343,"Lineage Cell Therapeutics, Inc.",2025-08-26,2025-08-26T09:14:05-04:00,False,"7.01,8.01,9.01",OTHER
0000950170-25-088738,0000876343,"Lineage Cell Therapeutics, Inc.",2025-06-23,2025-06-23T09:26:11-04:00,False,"7.01,8.01,9.01",CLINICAL
0000950170-25-009227,0000876343,"Lineage Cell Therapeutics, Inc.",2025-01-27,2025-01-27T16:30:09-05:00,True,"5.07,7.01,8.01,9.01",OTHER
0000950170-24-129402,0000876343,"Lineage Cell Therapeutics, Inc.",2024-11-20,2024-11-20T17:08:36-05:00,True,"1.01,7.01,8.01,9.01",OTHER
0001493152-23-002127,0000876343,"Lineage Cell Therapeutics, Inc.",2023-01-23,2023-01-23T08:00:45-05:00,False,"7.01,9.01",NO_TEXT
0001493152-22-012893,0000876343,"Lineage Cell Therapeutics, Inc.",2022-05-12,2022-05-11T19:54:49-04:00,True,"7.01,8.01,9.01",CLINICAL
0001493152-21-031964,0000876343,"Lineage Cell Therapeutics, Inc.",2021-12-20,2021-12-20T06:06:13-05:00,False,"1.01,7.01,9.01",OTHER
0001493152-21-031281,0000876343,"Lineage Cell Therapeutics, Inc.",2021-12-13,2021-12-13T16:10:29-05:00,True,"7.01,8.01,9.01",CLINICAL
0001493152-21-024236,0000876343,"Lineage Cell Therapeutics, Inc.",2021-09-30,2021-09-30T17:29:25-04:00,True,"7.01,8.01,9.01",CLINICAL
0001493152-21-013294,0000876343,"Lineage Cell Therapeutics, Inc.",2021-06-01,2021-06-01T07:00:14-04:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-21-010348,0000876343,"Lineage Cell Therapeutics, Inc.",2021-05-03,2021-05-03T17:00:18-04:00,True,"7.01,8.01,9.01",CLINICAL
0001493152-21-000268,0000876343,"Lineage Cell Therapeutics, Inc.",2021-01-06,2021-01-06T09:00:29-05:00,False,"7.01,9.01",NO_TEXT
0001493152-20-000483,0000876343,"Lineage Cell Therapeutics, Inc.",2020-01-13,2020-01-13T06:07:14-05:00,False,"7.01,9.01",INVALID:I don't have access to the actual conten
0001193125-25-100447,0001274737,EXAGEN INC.,2025-04-28,2025-04-28T16:05:13-04:00,True,"1.01,2.03,3.02,7.01,9.01",OTHER
0001274737-23-000004,0001274737,EXAGEN INC.,2023-01-23,2023-01-23T09:00:18-05:00,False,"5.03,7.01,9.01",OTHER
0001274737-22-000067,0001274737,EXAGEN INC.,2022-10-20,2022-10-20T16:05:41-04:00,True,"5.02,7.01,9.01",OTHER
0001274737-22-000003,0001274737,EXAGEN INC.,2022-01-10,2022-01-10T08:25:26-05:00,False,"7.01,9.01",PRESENTATION
0001193125-25-177510,0001746466,"Equillium, Inc.",2025-08-11,2025-08-11T08:35:17-04:00,False,"1.01,3.02,7.01,9.01",OTHER
0001193125-23-256538,0001746466,"Equillium, Inc.",2023-10-16,2023-10-16T08:05:52-04:00,False,"7.01,8.01,9.01",PRESENTATION
0000950170-22-002895,0001746466,"Equillium, Inc.",2022-03-04,2022-03-04T14:00:20-05:00,False,"7.01,9.01",REGULATORY
0001193125-22-043939,0001746466,"Equillium, Inc.",2022-02-16,2022-02-16T07:01:11-05:00,False,"1.01,2.01,2.03,3.02,7.01,8.01,9.01",OTHER
0000950170-21-000445,0001746466,"Equillium, Inc.",2021-07-12,2021-07-12T16:00:54-04:00,True,"7.01,9.01",REGULATORY
0000950170-21-000344,0001746466,"Equillium, Inc.",2021-06-11,2021-06-11T07:00:33-04:00,False,"7.01,9.01",CLINICAL
0000950170-21-000338,0001746466,"Equillium, Inc.",2021-06-10,2021-06-10T11:13:29-04:00,False,"7.01,9.01",CLINICAL
0000950170-21-000318,0001746466,"Equillium, Inc.",2021-06-07,2021-06-07T15:13:20-04:00,False,"7.01,9.01",OTHER
0001564590-21-016669,0001746466,"Equillium, Inc.",2021-03-30,2021-03-30T16:52:34-04:00,True,"7.01,9.01",CLINICAL
0001564590-21-013009,0001746466,"Equillium, Inc.",2021-03-15,2021-03-15T08:02:22-04:00,False,"7.01,9.01",CLINICAL
0001564590-21-011597,0001746466,"Equillium, Inc.",2021-03-09,2021-03-09T07:00:15-05:00,False,"7.01,9.01",PRESENTATION
0001564590-21-005752,0001746466,"Equillium, Inc.",2021-02-12,2021-02-12T15:05:28-05:00,False,"7.01,9.01",CLINICAL
0001193125-20-322379,0001746466,"Equillium, Inc.",2020-12-21,2020-12-21T08:06:28-05:00,False,"1.01,5.02,7.01,9.01",OTHER
0001193125-20-311281,0001746466,"Equillium, Inc.",2020-12-07,2020-12-07T09:24:28-05:00,False,"7.01,9.01",CLINICAL
0001193125-20-310114,0001746466,"Equillium, Inc.",2020-12-04,2020-12-04T09:07:49-05:00,False,"7.01,9.01",PRESENTATION
0001193125-20-304969,0001746466,"Equillium, Inc.",2020-11-30,2020-11-30T08:01:52-05:00,False,"7.01,9.01",PRESENTATION
0001193125-20-303087,0001746466,"Equillium, Inc.",2020-11-25,2020-11-25T08:01:28-05:00,False,"7.01,9.01",OTHER
0001193125-20-215058,0001746466,"Equillium, Inc.",2020-08-10,2020-08-10T17:21:51-04:00,True,"7.01,8.01,9.01",CLINICAL
0001564590-19-036089,0001746466,"Equillium, Inc.",2019-10-01,2019-10-01T16:10:27-04:00,True,"1.01,2.03,3.02,7.01,8.01,9.01",PRESENTATION
0001193125-19-130143,0001746466,"Equillium, Inc.",2019-05-01,2019-04-30T18:40:14-04:00,True,"7.01,9.01",PRESENTATION
0001193125-25-264748,0001774857,"Aardvark Therapeutics, Inc.",2025-11-04,2025-11-04T16:19:58-05:00,True,"7.01,8.01,9.01",CLINICAL
0001728117-25-000040,0001728117,"Gossamer Bio, Inc.",2025-06-16,2025-06-16T07:31:12-04:00,False,"7.01,8.01,9.01",OTHER
0001728117-23-000094,0001728117,"Gossamer Bio, Inc.",2023-07-20,2023-07-20T16:01:04-04:00,True,"1.01,3.02,7.01,9.01",OTHER
0001728117-22-000057,0001728117,"Gossamer Bio, Inc.",2022-07-13,2022-07-13T08:45:41-04:00,False,"1.01,3.02,7.01,9.01",OTHER
0001728117-21-000094,0001728117,"Gossamer Bio, Inc.",2021-10-12,2021-10-12T09:19:20-04:00,False,"7.01,8.01,9.01",OTHER
0001564590-20-046250,0001728117,"Gossamer Bio, Inc.",2020-10-13,2020-10-13T07:40:25-04:00,False,"7.01,8.01,9.01",CLINICAL
0001564590-20-000961,0001728117,"Gossamer Bio, Inc.",2020-01-13,2020-01-13T16:08:26-05:00,True,7.01,PRESENTATION
0000950170-24-134749,0001213037,"Cardiff Oncology, Inc.",2024-12-10,2024-12-10T06:02:28-05:00,False,"7.01,8.01,9.01",CLINICAL
0001628280-24-015247,0001213037,"Cardiff Oncology, Inc.",2024-04-08,2024-04-08T16:07:11-04:00,True,"7.01,9.01",PRESENTATION
0001628280-24-000780,0001213037,"Cardiff Oncology, Inc.",2024-01-08,2024-01-08T09:12:29-05:00,False,"7.01,9.01",PRESENTATION
0001628280-23-033014,0001213037,"Cardiff Oncology, Inc.",2023-09-26,2023-09-26T16:07:11-04:00,True,"7.01,8.01,9.01",CLINICAL
0001104659-23-088391,0001213037,"Cardiff Oncology, Inc.",2023-08-07,2023-08-07T16:42:29-04:00,True,"7.01,8.01,9.01",CLINICAL
0001628280-23-007567,0001213037,"Cardiff Oncology, Inc.",2023-03-10,2023-03-10T16:51:28-05:00,True,7.01,OTHER
0001628280-22-025855,0001213037,"Cardiff Oncology, Inc.",2022-10-03,2022-10-03T16:12:14-04:00,True,"7.01,9.01",PRESENTATION
0001628280-22-024744,0001213037,"Cardiff Oncology, Inc.",2022-09-12,2022-09-12T16:09:53-04:00,True,"7.01,8.01,9.01",CLINICAL
0001628280-22-008987,0001213037,"Cardiff Oncology, Inc.",2022-04-12,2022-04-12T16:11:52-04:00,True,"5.02,7.01,9.01",OTHER
0001628280-22-008804,0001213037,"Cardiff Oncology, Inc.",2022-04-08,2022-04-08T15:34:34-04:00,False,"7.01,9.01",CLINICAL
0001628280-22-001039,0001213037,"Cardiff Oncology, Inc.",2022-01-18,2022-01-18T17:00:48-05:00,True,"7.01,9.01",CLINICAL
0001628280-21-018216,0001213037,"Cardiff Oncology, Inc.",2021-09-08,2021-09-08T16:00:55-04:00,True,"7.01,9.01",CLINICAL
0001628280-21-011401,0001213037,"Cardiff Oncology, Inc.",2021-06-01,2021-06-01T10:52:26-04:00,False,"7.01,9.01",PRESENTATION
0001628280-21-006756,0001213037,"Cardiff Oncology, Inc.",2021-04-12,2021-04-12T08:33:51-04:00,False,"7.01,8.01,9.01",CLINICAL
0001628280-20-017686,0001213037,"Cardiff Oncology, Inc.",2020-12-21,2020-12-21T16:18:24-05:00,True,"5.02,7.01,9.01",OTHER
0001628280-20-013800,0001213037,"Cardiff Oncology, Inc.",2020-09-22,2020-09-21T19:19:32-04:00,True,"7.01,9.01",PRESENTATION
0001628280-20-000311,0001213037,"Cardiff Oncology, Inc.",2020-01-13,2020-01-13T10:22:59-05:00,False,"7.01,9.01",PRESENTATION
0001104659-19-040280,0001213037,"Cardiff Oncology, Inc.",2019-07-15,2019-07-15T12:03:13-04:00,False,"7.01,9.01",PRESENTATION
0001104659-19-034533,0001213037,"Cardiff Oncology, Inc.",2019-06-07,2019-06-07T16:06:53-04:00,True,"7.01,9.01",PRESENTATION
0001193125-25-051990,0001226616,MEDICINOVA INC,2025-03-11,2025-03-11T16:45:50-04:00,True,"7.01,9.01",PRESENTATION
0001193125-19-275403,0001226616,MEDICINOVA INC,2019-10-28,2019-10-28T06:10:09-04:00,False,7.01,OTHER
0001564590-19-037824,0001226616,MEDICINOVA INC,2019-10-25,2019-10-25T06:03:30-04:00,False,7.01,OTHER
0001564590-19-026232,0001226616,MEDICINOVA INC,2019-07-26,2019-07-26T06:00:41-04:00,False,7.01,OTHER
0001564590-19-013191,0001226616,MEDICINOVA INC,2019-04-26,2019-04-26T06:05:57-04:00,False,7.01,OTHER
0001564590-19-002909,0001226616,MEDICINOVA INC,2019-02-14,2019-02-14T06:00:46-05:00,False,7.01,OTHER
0000950170-24-135768,0001782303,"Boundless Bio, Inc.",2024-12-12,2024-12-12T16:05:09-05:00,True,"5.02,7.01,8.01,9.01",CLINICAL
0001193125-25-256300,0000818033,"HERON THERAPEUTICS, INC. /DE/",2025-10-29,2025-10-29T16:05:33-04:00,True,"5.02,7.01,9.01",OTHER
0000950170-24-139569,0000818033,"HERON THERAPEUTICS, INC. /DE/",2024-12-23,2024-12-23T16:05:08-05:00,True,"7.01,9.01",OTHER
0000950170-24-120902,0000818033,"HERON THERAPEUTICS, INC. /DE/",2024-11-04,2024-11-04T17:09:40-05:00,True,"5.02,7.01",OTHER
0000950170-24-080026,0000818033,"HERON THERAPEUTICS, INC. /DE/",2024-07-02,2024-07-02T08:44:34-04:00,False,"7.01,9.01",REGULATORY
0000950170-24-065636,0000818033,"HERON THERAPEUTICS, INC. /DE/",2024-05-29,2024-05-29T08:05:11-04:00,False,"7.01,9.01",REGULATORY
0001193125-23-191942,0000818033,"HERON THERAPEUTICS, INC. /DE/",2023-07-24,2023-07-24T09:12:58-04:00,False,"1.01,3.02,5.02,7.01,9.01",OTHER
0001193125-23-044236,0000818033,"HERON THERAPEUTICS, INC. /DE/",2023-02-22,2023-02-22T09:05:34-05:00,False,"1.01,5.02,7.01,9.01",OTHER
0001564590-22-023137,0000818033,"HERON THERAPEUTICS, INC. /DE/",2022-06-14,2022-06-14T08:40:15-04:00,False,"7.01,9.01",CLINICAL
0001564590-22-011751,0000818033,"HERON THERAPEUTICS, INC. /DE/",2022-03-25,2022-03-25T08:40:27-04:00,False,"7.01,9.01",REGULATORY
0001564590-21-001687,0000818033,"HERON THERAPEUTICS, INC. /DE/",2021-01-21,2021-01-21T08:40:24-05:00,False,"7.01,9.01",CLINICAL
0001564590-20-043657,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-09-16,2020-09-16T08:40:26-04:00,False,"7.01,9.01",CLINICAL
0001564590-20-028307,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-06-04,2020-06-04T09:14:21-04:00,False,"7.01,9.01",CLINICAL
0001564590-19-046060,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-12-16,2019-12-16T16:15:50-05:00,True,"7.01,9.01",PRESENTATION
0001564590-19-036139,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-10-02,2019-10-02T07:57:49-04:00,False,"7.01,8.01,9.01",CLINICAL
0001564590-19-032608,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-08-20,2019-08-20T08:35:56-04:00,False,"7.01,9.01",CLINICAL
0001193125-19-152334,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-05-21,2019-05-21T09:15:32-04:00,False,"7.01,9.01",CLINICAL
0001193125-19-146046,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-05-14,2019-05-14T08:35:32-04:00,False,"7.01,9.01",CLINICAL
0000950170-23-049802,0001339970,aTYR PHARMA INC,2023-09-26,2023-09-26T09:01:19-04:00,False,"7.01,8.01,9.01",PRESENTATION
0000950170-23-007341,0001339970,aTYR PHARMA INC,2023-03-10,2023-03-10T17:01:10-05:00,True,7.01,OTHER
0001564590-21-002003,0001339970,aTYR PHARMA INC,2021-01-25,2021-01-25T08:05:15-05:00,False,"7.01,9.01",OTHER
0001564590-21-001861,0001339970,aTYR PHARMA INC,2021-01-22,2021-01-22T08:05:27-05:00,False,"7.01,9.01",PRESENTATION
0001564590-21-000713,0001339970,aTYR PHARMA INC,2021-01-11,2021-01-08T21:01:27-05:00,True,"7.01,9.01",PRESENTATION
0001564590-20-030026,0001339970,aTYR PHARMA INC,2020-06-22,2020-06-22T09:00:35-04:00,False,"7.01,9.01",PRESENTATION
0001564590-20-025993,0001339970,aTYR PHARMA INC,2020-05-18,2020-05-18T16:00:41-04:00,True,"7.01,9.01",PRESENTATION
0001564590-19-019764,0001339970,aTYR PHARMA INC,2019-05-20,2019-05-20T09:00:25-04:00,False,"7.01,9.01",OTHER
0001564590-19-007103,0001339970,aTYR PHARMA INC,2019-03-11,2019-03-11T09:00:28-04:00,False,"7.01,9.01",PRESENTATION
0001564590-19-004889,0001339970,aTYR PHARMA INC,2019-02-27,2019-02-27T16:05:33-05:00,True,"7.01,9.01",OTHER
0001262104-25-000009,0001262104,"Lite Strategy, Inc.",2025-09-10,2025-09-10T09:00:27-04:00,False,"5.03,7.01,9.01",OTHER
0000950170-25-102419,0001262104,"Lite Strategy, Inc.",2025-08-05,2025-08-05T08:05:27-04:00,False,"7.01,8.01,9.01",OTHER
0000950170-24-087841,0001262104,"Lite Strategy, Inc.",2024-07-30,2024-07-30T16:05:21-04:00,True,"7.01,9.01",PRESENTATION
0000950170-24-085347,0001262104,"Lite Strategy, Inc.",2024-07-22,2024-07-22T17:25:09-04:00,True,"2.05,5.02,7.01,9.01",OTHER
0000950170-24-062739,0001262104,"Lite Strategy, Inc.",2024-05-21,2024-05-21T13:00:22-04:00,False,"7.01,9.01",PRESENTATION
0001193125-23-268167,0001262104,"Lite Strategy, Inc.",2023-11-01,2023-11-01T16:01:55-04:00,True,"1.01,5.02,7.01,9.01",OTHER
0001193125-23-249423,0001262104,"Lite Strategy, Inc.",2023-10-03,2023-10-03T06:04:00-04:00,False,"1.01,3.03,5.03,7.01,9.01",OTHER
0001193125-23-169500,0001262104,"Lite Strategy, Inc.",2023-06-20,2023-06-20T06:08:07-04:00,False,"7.01,9.01",PRESENTATION
0001193125-23-068392,0001262104,"Lite Strategy, Inc.",2023-03-13,2023-03-13T06:05:30-04:00,False,7.01,OTHER
0001193125-23-046815,0001262104,"Lite Strategy, Inc.",2023-02-23,2023-02-23T17:25:46-05:00,True,"1.01,5.02,5.03,7.01,9.01",OTHER
0001193125-25-044830,0001534133,"CalciMedica, Inc.",2025-03-04,2025-03-04T07:05:24-05:00,False,"7.01,8.01,9.01",CLINICAL
0001193125-24-247004,0001534133,"CalciMedica, Inc.",2024-10-30,2024-10-30T07:24:04-04:00,False,"7.01,8.01,9.01",CLINICAL
0001193125-24-169805,0001534133,"CalciMedica, Inc.",2024-06-27,2024-06-27T08:45:55-04:00,False,"7.01,8.01,9.01",CLINICAL
0001193125-24-033981,0001534133,"CalciMedica, Inc.",2024-02-13,2024-02-13T17:30:00-05:00,True,"7.01,8.01,9.01",PRESENTATION
0001193125-23-167330,0001534133,"CalciMedica, Inc.",2023-06-15,2023-06-15T06:15:33-04:00,False,"7.01,9.01",PRESENTATION
0001193125-23-165409,0001534133,"CalciMedica, Inc.",2023-06-12,2023-06-12T17:02:53-04:00,True,"7.01,9.01",OTHER
