accession,cik,name,filing_date,acceptance_et,after_hours,items,llm_label
0001654954-22-016099,0001853816,"Dermata Therapeutics, Inc.",2022-12-05,2022-12-05T09:01:47-05:00,False,"7.01,8.01,9.01",CLINICAL
0001654954-22-015036,0001853816,"Dermata Therapeutics, Inc.",2022-11-10,2022-11-10T17:22:39-05:00,True,"2.02,7.01,9.01",OTHER
0001654954-22-011373,0001853816,"Dermata Therapeutics, Inc.",2022-08-15,2022-08-15T16:20:13-04:00,True,"2.02,7.01,9.01",OTHER
0001654954-22-006969,0001853816,"Dermata Therapeutics, Inc.",2022-05-16,2022-05-16T16:09:15-04:00,True,"2.02,7.01,9.01",OTHER
0001654954-22-003871,0001853816,"Dermata Therapeutics, Inc.",2022-03-28,2022-03-28T08:34:49-04:00,False,"2.02,7.01,9.01",OTHER
0001654954-22-000428,0001853816,"Dermata Therapeutics, Inc.",2022-01-13,2022-01-13T08:30:48-05:00,False,"5.02,7.01,9.01",OTHER
0001654954-21-012446,0001853816,"Dermata Therapeutics, Inc.",2021-11-19,2021-11-19T09:06:21-05:00,False,"7.01,8.01",CLINICAL
0001654954-21-012224,0001853816,"Dermata Therapeutics, Inc.",2021-11-15,2021-11-15T16:20:39-05:00,True,"2.02,7.01,9.01",CLINICAL
0001654954-21-010436,0001853816,"Dermata Therapeutics, Inc.",2021-09-27,2021-09-27T16:06:11-04:00,True,"2.02,7.01,9.01",OTHER
0001193125-21-263316,0001853816,"Dermata Therapeutics, Inc.",2021-09-01,2021-09-01T16:50:35-04:00,True,"5.02,7.01,9.01",OTHER
0001193125-25-337646,0001826892,"BioAtla, Inc.",2025-12-31,2025-12-31T07:15:24-05:00,False,"1.01,3.02,7.01,9.01",OTHER
0001193125-24-283212,0001826892,"BioAtla, Inc.",2024-12-20,2024-12-20T16:51:59-05:00,True,"1.01,7.01,9.01",OTHER
0001193125-24-282547,0001826892,"BioAtla, Inc.",2024-12-20,2024-12-20T08:50:36-05:00,False,"7.01,9.01",PRESENTATION
0001193125-24-004912,0001826892,"BioAtla, Inc.",2024-01-09,2024-01-09T09:01:12-05:00,False,"7.01,9.01",PRESENTATION
0001193125-23-293959,0001826892,"BioAtla, Inc.",2023-12-13,2023-12-13T08:31:30-05:00,False,"7.01,8.01,9.01",CLINICAL
0000950170-23-007213,0001826892,"BioAtla, Inc.",2023-03-10,2023-03-10T14:32:03-05:00,False,7.01,OTHER
0001193125-22-101666,0001826892,"BioAtla, Inc.",2022-04-11,2022-04-11T16:13:47-04:00,True,"7.01,9.01",PRESENTATION
0001193125-25-280116,0001510964,"CV Sciences, Inc.",2025-11-13,2025-11-13T16:04:08-05:00,True,"2.02,7.01,9.01",OTHER
0000950170-25-107984,0001510964,"CV Sciences, Inc.",2025-08-13,2025-08-13T16:01:09-04:00,True,"2.02,7.01,9.01",OTHER
0000950170-25-071347,0001510964,"CV Sciences, Inc.",2025-05-14,2025-05-14T16:01:33-04:00,True,"2.02,7.01,9.01",OTHER
0000950170-25-045761,0001510964,"CV Sciences, Inc.",2025-03-27,2025-03-27T09:25:48-04:00,False,"2.02,7.01,9.01",OTHER
0000950170-24-129750,0001510964,"CV Sciences, Inc.",2024-11-21,2024-11-21T16:38:16-05:00,True,"1.01,3.02,7.01,9.01",OTHER
0000950170-24-126787,0001510964,"CV Sciences, Inc.",2024-11-14,2024-11-14T09:17:00-05:00,False,"2.02,7.01,9.01",OTHER
0000950170-24-095801,0001510964,"CV Sciences, Inc.",2024-08-13,2024-08-13T09:28:43-04:00,False,"2.02,7.01,9.01",OTHER
0000950170-24-059152,0001510964,"CV Sciences, Inc.",2024-05-14,2024-05-14T09:10:34-04:00,False,"2.02,7.01,9.01",OTHER
0000950170-24-058981,0001510964,"CV Sciences, Inc.",2024-05-14,2024-05-13T19:38:58-04:00,True,"1.01,3.02,7.01",OTHER
0000950170-24-037652,0001510964,"CV Sciences, Inc.",2024-03-28,2024-03-28T09:20:52-04:00,False,"2.02,7.01,9.01",OTHER
0001510964-23-000042,0001510964,"CV Sciences, Inc.",2023-12-12,2023-12-12T09:36:49-05:00,False,"1.01,3.02,7.01,9.01",OTHER
0001510964-23-000036,0001510964,"CV Sciences, Inc.",2023-11-14,2023-11-14T09:18:33-05:00,False,"2.02,7.01,9.01",OTHER
0001510964-23-000030,0001510964,"CV Sciences, Inc.",2023-08-14,2023-08-14T09:32:15-04:00,False,"2.02,7.01,9.01",OTHER
0001510964-23-000022,0001510964,"CV Sciences, Inc.",2023-05-15,2023-05-15T09:10:50-04:00,False,"2.02,7.01,9.01",OTHER
0001510964-23-000012,0001510964,"CV Sciences, Inc.",2023-03-29,2023-03-29T09:08:15-04:00,False,"2.02,7.01,9.01",OTHER
0001510964-23-000003,0001510964,"CV Sciences, Inc.",2023-03-02,2023-03-02T16:34:16-05:00,True,"7.01,8.01,9.01",OTHER
0001510964-22-000085,0001510964,"CV Sciences, Inc.",2022-11-14,2022-11-14T09:12:56-05:00,False,"2.02,7.01,9.01",OTHER
0001510964-22-000076,0001510964,"CV Sciences, Inc.",2022-09-27,2022-09-27T16:08:08-04:00,True,"7.01,8.01,9.01",OTHER
0001510964-22-000072,0001510964,"CV Sciences, Inc.",2022-08-25,2022-08-24T19:04:33-04:00,True,"1.01,1.02,7.01,9.01",OTHER
0001510964-22-000065,0001510964,"CV Sciences, Inc.",2022-08-15,2022-08-15T09:06:52-04:00,False,"2.02,7.01,9.01",OTHER
0001510964-22-000040,0001510964,"CV Sciences, Inc.",2022-05-16,2022-05-16T09:15:10-04:00,False,"2.02,7.01,9.01",OTHER
0001510964-22-000016,0001510964,"CV Sciences, Inc.",2022-03-31,2022-03-31T16:10:08-04:00,True,"2.02,7.01,9.01",OTHER
0001510964-21-000082,0001510964,"CV Sciences, Inc.",2021-11-30,2021-11-30T17:13:18-05:00,True,"4.01,7.01,9.01",OTHER
0001510964-21-000065,0001510964,"CV Sciences, Inc.",2021-11-15,2021-11-15T08:08:51-05:00,False,"2.02,7.01,9.01",OTHER
0001510964-21-000056,0001510964,"CV Sciences, Inc.",2021-08-12,2021-08-12T16:07:47-04:00,True,"2.02,7.01,9.01",OTHER
0001510964-21-000026,0001510964,"CV Sciences, Inc.",2021-05-13,2021-05-13T16:09:46-04:00,True,"2.02,7.01,9.01",OTHER
0001510964-21-000010,0001510964,"CV Sciences, Inc.",2021-03-18,2021-03-18T16:08:25-04:00,True,"2.02,7.01,9.01",OTHER
0001510964-20-000072,0001510964,"CV Sciences, Inc.",2020-11-05,2020-11-05T16:13:53-05:00,True,"2.02,7.01,9.01",OTHER
0001510964-20-000064,0001510964,"CV Sciences, Inc.",2020-08-06,2020-08-06T16:07:38-04:00,True,"2.02,7.01,9.01",OTHER
0001510964-20-000039,0001510964,"CV Sciences, Inc.",2020-05-08,2020-05-08T08:08:47-04:00,False,"2.02,7.01,9.01",OTHER
0001510964-20-000010,0001510964,"CV Sciences, Inc.",2020-03-16,2020-03-16T16:07:49-04:00,True,"2.02,7.01,9.01",OTHER
0001510964-19-000064,0001510964,"CV Sciences, Inc.",2019-11-05,2019-11-05T16:03:46-05:00,True,"2.02,7.01,9.01",OTHER
0001510964-19-000057,0001510964,"CV Sciences, Inc.",2019-10-30,2019-10-30T16:01:35-04:00,True,"5.02,7.01,9.01",OTHER
0001510964-19-000054,0001510964,"CV Sciences, Inc.",2019-10-22,2019-10-22T16:20:21-04:00,True,"5.02,7.01,9.01",OTHER
0001510964-19-000049,0001510964,"CV Sciences, Inc.",2019-08-27,2019-08-27T16:07:28-04:00,True,"5.02,7.01,9.01",OTHER
0001510964-19-000040,0001510964,"CV Sciences, Inc.",2019-08-06,2019-08-06T16:04:53-04:00,True,"2.02,7.01,9.01",OTHER
0001510964-19-000025,0001510964,"CV Sciences, Inc.",2019-05-08,2019-05-08T16:08:20-04:00,True,"2.02,7.01,9.01",OTHER
0001510964-19-000009,0001510964,"CV Sciences, Inc.",2019-03-21,2019-03-21T16:58:06-04:00,True,"5.02,7.01,9.01",OTHER
0001510964-19-000006,0001510964,"CV Sciences, Inc.",2019-03-12,2019-03-12T16:09:01-04:00,True,"2.02,7.01",OTHER
0001683168-19-000034,0001510964,"CV Sciences, Inc.",2019-01-08,2019-01-08T08:45:13-05:00,False,"5.02,7.01,9.01",OTHER
0001193125-25-256367,0001810560,"REVELATION BIOSCIENCES, INC.",2025-10-29,2025-10-29T16:20:21-04:00,True,"7.01,9.01",OTHER
0001193125-25-240400,0001810560,"REVELATION BIOSCIENCES, INC.",2025-10-15,2025-10-15T17:06:30-04:00,True,"7.01,9.01",OTHER
0000950170-24-029611,0001810560,"REVELATION BIOSCIENCES, INC.",2024-03-12,2024-03-11T21:53:19-04:00,True,"7.01,8.01,9.01",CLINICAL
0000950170-24-008972,0001810560,"REVELATION BIOSCIENCES, INC.",2024-01-30,2024-01-30T17:21:32-05:00,True,"7.01,9.01",PRESENTATION
0000950170-23-053115,0001810560,"REVELATION BIOSCIENCES, INC.",2023-10-12,2023-10-12T16:26:53-04:00,True,"7.01,8.01,9.01",PRESENTATION
0000950170-23-051141,0001810560,"REVELATION BIOSCIENCES, INC.",2023-10-02,2023-10-02T16:24:12-04:00,True,"5.02,7.01,9.01",OTHER
0000950170-23-030766,0001810560,"REVELATION BIOSCIENCES, INC.",2023-06-29,2023-06-29T16:23:53-04:00,True,"7.01,9.01",OTHER
0000950170-23-027498,0001810560,"REVELATION BIOSCIENCES, INC.",2023-06-12,2023-06-12T16:20:49-04:00,True,"7.01,9.01",OTHER
0000950170-23-024262,0001810560,"REVELATION BIOSCIENCES, INC.",2023-05-25,2023-05-25T16:32:30-04:00,True,"7.01,9.01",PRESENTATION
0000950170-23-023380,0001810560,"REVELATION BIOSCIENCES, INC.",2023-05-22,2023-05-22T13:22:28-04:00,False,"2.02,7.01,9.01",OTHER
0000950170-23-011612,0001810560,"REVELATION BIOSCIENCES, INC.",2023-04-03,2023-04-03T16:33:40-04:00,True,"2.02,7.01,9.01",OTHER
0000950170-23-002652,0001810560,"REVELATION BIOSCIENCES, INC.",2023-02-13,2023-02-13T17:30:20-05:00,True,"1.01,3.03,7.01,9.01",OTHER
0000950170-23-001502,0001810560,"REVELATION BIOSCIENCES, INC.",2023-01-31,2023-01-31T17:09:13-05:00,True,"3.03,5.03,5.07,7.01,9.01",OTHER
0000950170-23-000613,0001810560,"REVELATION BIOSCIENCES, INC.",2023-01-10,2023-01-10T16:07:17-05:00,True,"7.01,9.01",PRESENTATION
0000950170-22-024560,0001810560,"REVELATION BIOSCIENCES, INC.",2022-11-10,2022-11-10T17:00:58-05:00,True,"2.02,7.01,9.01",OTHER
0000950170-22-020014,0001810560,"REVELATION BIOSCIENCES, INC.",2022-10-25,2022-10-25T16:01:56-04:00,True,"7.01,9.01",OTHER
0000950170-22-019354,0001810560,"REVELATION BIOSCIENCES, INC.",2022-10-06,2022-10-06T16:02:13-04:00,True,"7.01,9.01",PRESENTATION
0000950170-22-017552,0001810560,"REVELATION BIOSCIENCES, INC.",2022-08-17,2022-08-17T16:32:31-04:00,True,"2.02,7.01,9.01",OTHER
0001213900-22-012515,0001810560,"REVELATION BIOSCIENCES, INC.",2022-03-15,2022-03-15T15:09:52-04:00,False,"7.01,9.01",PRESENTATION
0001213900-22-006506,0001810560,"REVELATION BIOSCIENCES, INC.",2022-02-11,2022-02-10T17:45:44-05:00,True,"7.01,9.01",PRESENTATION
0001213900-22-003972,0001810560,"REVELATION BIOSCIENCES, INC.",2022-01-27,2022-01-27T16:05:17-05:00,True,"1.01,3.02,7.01,9.01",OTHER
0001213900-22-001924,0001810560,"REVELATION BIOSCIENCES, INC.",2022-01-13,2022-01-13T15:53:16-05:00,False,"7.01,9.01",PRESENTATION
0001213900-21-067371,0001810560,"REVELATION BIOSCIENCES, INC.",2021-12-23,2021-12-23T17:27:56-05:00,True,"1.01,2.03,7.01,8.01,9.01",OTHER
0001213900-21-052510,0001810560,"REVELATION BIOSCIENCES, INC.",2021-10-13,2021-10-12T20:39:20-04:00,True,"5.03,5.07,7.01,9.01",OTHER
0001213900-21-045753,0001810560,"REVELATION BIOSCIENCES, INC.",2021-08-31,2021-08-31T06:06:31-04:00,False,"7.01,9.01",OTHER
0001824293-25-000126,0001824293,"GRI Bio, Inc.",2025-08-20,2025-08-20T09:28:49-04:00,False,"7.01,9.01",PRESENTATION
0001824293-25-000082,0001824293,"GRI Bio, Inc.",2025-06-26,2025-06-26T08:01:08-04:00,False,"7.01,9.01",CLINICAL
0001824293-24-000107,0001824293,"GRI Bio, Inc.",2024-08-14,2024-08-14T08:07:50-04:00,False,"2.02,7.01,9.01",OTHER
0001824293-24-000049,0001824293,"GRI Bio, Inc.",2024-05-13,2024-05-13T08:02:59-04:00,False,"2.02,7.01,9.01",OTHER
0001824293-24-000014,0001824293,"GRI Bio, Inc.",2024-01-16,2024-01-16T08:45:50-05:00,False,"7.01,9.01",PRESENTATION
0001824293-23-000166,0001824293,"GRI Bio, Inc.",2023-11-01,2023-11-01T08:45:57-04:00,False,7.01,PRESENTATION
0001824293-23-000161,0001824293,"GRI Bio, Inc.",2023-08-25,2023-08-25T16:42:52-04:00,True,"7.01,9.01",PRESENTATION
0001824293-23-000114,0001824293,"GRI Bio, Inc.",2023-04-27,2023-04-27T08:40:36-04:00,False,"7.01,9.01",PRESENTATION
0001104659-21-029269,0001824293,"GRI Bio, Inc.",2021-02-26,2021-02-26T16:37:36-05:00,True,"7.01,9.01",PRESENTATION
0000950170-25-108447,0001497253,"VivoSim Labs, INC.",2025-08-14,2025-08-14T08:06:27-04:00,False,"5.02,7.01,9.01",OTHER
0000950170-25-057685,0001497253,"VivoSim Labs, INC.",2025-04-24,2025-04-24T08:30:13-04:00,False,"5.03,7.01,8.01,9.01",OTHER
0000950170-25-056974,0001497253,"VivoSim Labs, INC.",2025-04-23,2025-04-23T08:06:08-04:00,False,"7.01,9.01",OTHER
0000950170-25-048888,0001497253,"VivoSim Labs, INC.",2025-04-02,2025-04-02T08:06:07-04:00,False,"2.02,7.01,8.01,9.01",OTHER
0000950170-25-045740,0001497253,"VivoSim Labs, INC.",2025-03-27,2025-03-27T08:05:09-04:00,False,"7.01,9.01",OTHER
0000950170-25-041749,0001497253,"VivoSim Labs, INC.",2025-03-19,2025-03-19T08:06:08-04:00,False,"7.01,9.01",OTHER
0000950170-24-050906,0001497253,"VivoSim Labs, INC.",2024-05-01,2024-05-01T08:05:17-04:00,False,"7.01,9.01",PRESENTATION
0000950170-24-011954,0001497253,"VivoSim Labs, INC.",2024-02-07,2024-02-07T08:05:17-05:00,False,"7.01,9.01",PRESENTATION
0001564590-22-007614,0001497253,"VivoSim Labs, INC.",2022-02-28,2022-02-28T16:07:30-05:00,True,"1.01,7.01,9.01",OTHER
0001493152-25-022349,0001855485,"Calidi Biotherapeutics, Inc.",2025-11-13,2025-11-13T16:30:50-05:00,True,"2.02,7.01,9.01",CLINICAL
0001493152-25-021418,0001855485,"Calidi Biotherapeutics, Inc.",2025-11-10,2025-11-10T08:30:53-05:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-25-019353,0001855485,"Calidi Biotherapeutics, Inc.",2025-10-24,2025-10-24T17:16:07-04:00,True,"7.01,8.01,9.01",OTHER
0001641172-25-026066,0001855485,"Calidi Biotherapeutics, Inc.",2025-08-29,2025-08-29T17:20:03-04:00,True,"7.01,9.01",NO_TEXT
0001641172-25-022791,0001855485,"Calidi Biotherapeutics, Inc.",2025-08-08,2025-08-08T16:35:14-04:00,True,"2.02,7.01,9.01",OTHER
0001641172-25-021039,0001855485,"Calidi Biotherapeutics, Inc.",2025-07-25,2025-07-25T17:00:32-04:00,True,"5.02,7.01,8.01,9.01",OTHER
0001641172-25-018553,0001855485,"Calidi Biotherapeutics, Inc.",2025-07-10,2025-07-10T13:02:07-04:00,False,"1.01,3.02,7.01,9.01",OTHER
0001641172-25-010348,0001855485,"Calidi Biotherapeutics, Inc.",2025-05-14,2025-05-14T17:00:33-04:00,True,"2.02,7.01,9.01",REGULATORY
0001641172-25-005777,0001855485,"Calidi Biotherapeutics, Inc.",2025-04-23,2025-04-23T08:10:13-04:00,False,"1.01,5.02,7.01,8.01,9.01",OTHER
0001641172-25-003501,0001855485,"Calidi Biotherapeutics, Inc.",2025-04-10,2025-04-09T21:57:43-04:00,True,"7.01,9.01",OTHER
0001641172-25-001822,0001855485,"Calidi Biotherapeutics, Inc.",2025-03-31,2025-03-31T16:59:31-04:00,True,"2.02,7.01,9.01",OTHER
0001493152-25-009731,0001855485,"Calidi Biotherapeutics, Inc.",2025-03-10,2025-03-10T17:21:53-04:00,True,"7.01,9.01",OTHER
0001493152-25-003916,0001855485,"Calidi Biotherapeutics, Inc.",2025-01-28,2025-01-28T08:30:32-05:00,False,"1.02,2.02,7.01,9.01",OTHER
0001493152-25-001567,0001855485,"Calidi Biotherapeutics, Inc.",2025-01-10,2025-01-10T08:30:38-05:00,False,"1.01,3.02,7.01,8.01,9.01",OTHER
0001493152-24-046434,0001855485,"Calidi Biotherapeutics, Inc.",2024-11-18,2024-11-18T08:10:35-05:00,False,"7.01,9.01",PRESENTATION
0001493152-24-044932,0001855485,"Calidi Biotherapeutics, Inc.",2024-11-13,2024-11-12T20:25:44-05:00,True,"2.02,7.01,9.01",OTHER
0001493152-24-041633,0001855485,"Calidi Biotherapeutics, Inc.",2024-10-18,2024-10-18T17:29:57-04:00,True,"7.01,9.01",NO_TEXT
0001493152-24-041623,0001855485,"Calidi Biotherapeutics, Inc.",2024-10-18,2024-10-18T17:25:48-04:00,True,"3.01,7.01,9.01",OTHER
0001493152-24-038718,0001855485,"Calidi Biotherapeutics, Inc.",2024-09-30,2024-09-30T09:10:10-04:00,False,"7.01,9.01",REGULATORY
0001493152-24-035939,0001855485,"Calidi Biotherapeutics, Inc.",2024-09-12,2024-09-12T06:12:24-04:00,False,"7.01,9.01",PRESENTATION
0001493152-24-033579,0001855485,"Calidi Biotherapeutics, Inc.",2024-08-22,2024-08-22T17:16:09-04:00,True,"7.01,9.01",PRESENTATION
0001493152-24-031718,0001855485,"Calidi Biotherapeutics, Inc.",2024-08-14,2024-08-13T17:48:18-04:00,True,"2.02,7.01,9.01",OTHER
0001493152-24-029384,0001855485,"Calidi Biotherapeutics, Inc.",2024-07-29,2024-07-29T09:15:16-04:00,False,"1.01,3.02,7.01,9.01",OTHER
0001493152-24-026374,0001855485,"Calidi Biotherapeutics, Inc.",2024-07-05,2024-07-05T16:30:20-04:00,True,"7.01,9.01",OTHER
0001493152-24-022229,0001855485,"Calidi Biotherapeutics, Inc.",2024-05-31,2024-05-31T17:00:37-04:00,True,"1.01,3.02,7.01,9.01",OTHER
0001493152-24-019358,0001855485,"Calidi Biotherapeutics, Inc.",2024-05-15,2024-05-14T21:01:22-04:00,True,"2.02,7.01,9.01",OTHER
0001493152-24-015397,0001855485,"Calidi Biotherapeutics, Inc.",2024-04-19,2024-04-19T17:25:52-04:00,True,"7.01,9.01",NO_TEXT
0001493152-24-015390,0001855485,"Calidi Biotherapeutics, Inc.",2024-04-19,2024-04-19T17:20:14-04:00,True,"1.01,7.01,8.01,9.01",OTHER
0001493152-24-010208,0001855485,"Calidi Biotherapeutics, Inc.",2024-03-18,2024-03-18T08:41:04-04:00,False,"2.02,7.01,9.01",OTHER
0001493152-24-008203,0001855485,"Calidi Biotherapeutics, Inc.",2024-02-28,2024-02-28T16:42:45-05:00,True,"7.01,9.01",PRESENTATION
0001493152-24-005220,0001855485,"Calidi Biotherapeutics, Inc.",2024-02-07,2024-02-07T13:06:39-05:00,False,"2.02,7.01",OTHER
0001493152-24-001661,0001855485,"Calidi Biotherapeutics, Inc.",2024-01-08,2024-01-08T08:00:30-05:00,False,"7.01,9.01",PRESENTATION
0001493152-24-001163,0001855485,"Calidi Biotherapeutics, Inc.",2024-01-05,2024-01-05T08:00:32-05:00,False,"7.01,9.01",PRESENTATION
0001493152-23-045437,0001855485,"Calidi Biotherapeutics, Inc.",2023-12-19,2023-12-19T17:00:51-05:00,True,7.01,PRESENTATION
0001493152-23-041223,0001855485,"Calidi Biotherapeutics, Inc.",2023-11-14,2023-11-14T16:51:02-05:00,True,"2.02,7.01,9.01",OTHER
0001493152-23-038596,0001855485,"Calidi Biotherapeutics, Inc.",2023-10-30,2023-10-30T06:30:35-04:00,False,"1.01,5.02,7.01,9.01",OTHER
0001193125-23-213869,0001855485,"Calidi Biotherapeutics, Inc.",2023-08-16,2023-08-16T07:51:15-04:00,False,"7.01,9.01",PRESENTATION
0001193125-23-173151,0001855485,"Calidi Biotherapeutics, Inc.",2023-06-23,2023-06-23T07:41:03-04:00,False,"1.01,7.01,9.01",OTHER
0001193125-23-032729,0001855485,"Calidi Biotherapeutics, Inc.",2023-02-10,2023-02-10T16:41:14-05:00,True,"1.01,7.01,9.01",OTHER
0001193125-23-004705,0001855485,"Calidi Biotherapeutics, Inc.",2023-01-09,2023-01-09T15:37:28-05:00,False,"1.01,7.01,9.01",OTHER
0001193125-22-283885,0001855485,"Calidi Biotherapeutics, Inc.",2022-11-14,2022-11-14T09:16:03-05:00,False,"3.01,7.01,9.01",OTHER
0001193125-22-246494,0001855485,"Calidi Biotherapeutics, Inc.",2022-09-16,2022-09-16T17:18:05-04:00,True,"1.01,2.03,5.02,5.03,5.07,7.01,9.01",NO_TEXT
0001640334-25-001766,0001621221,"ARTELO BIOSCIENCES, INC.",2025-10-01,2025-10-01T17:28:39-04:00,True,"1.01,7.01,9.01",OTHER
0001640334-25-001642,0001621221,"ARTELO BIOSCIENCES, INC.",2025-09-05,2025-09-05T17:15:32-04:00,True,"1.01,7.01,9.01",OTHER
0001640334-25-001334,0001621221,"ARTELO BIOSCIENCES, INC.",2025-08-04,2025-08-04T07:39:05-04:00,False,"1.01,3.02,7.01,8.01,9.01",REGULATORY
0001640334-25-001062,0001621221,"ARTELO BIOSCIENCES, INC.",2025-06-26,2025-06-26T08:00:25-04:00,False,"1.01,3.02,7.01,9.01",OTHER
0001640334-23-000334,0001621221,"ARTELO BIOSCIENCES, INC.",2023-03-13,2023-03-13T06:17:41-04:00,False,7.01,OTHER
0001640334-19-002370,0001621221,"ARTELO BIOSCIENCES, INC.",2019-11-15,2019-11-15T16:56:19-05:00,True,"7.01,9.01",PRESENTATION
0001683168-25-008953,0000882291,AETHLON MEDICAL INC,2025-12-08,2025-12-05T18:03:31-05:00,True,"1.01,3.03,7.01,9.01",OTHER
0001683168-25-008257,0000882291,AETHLON MEDICAL INC,2025-11-12,2025-11-12T16:16:00-05:00,True,"2.02,7.01,9.01",OTHER
0001683168-25-006360,0000882291,AETHLON MEDICAL INC,2025-08-21,2025-08-21T14:34:05-04:00,False,"7.01,9.01",PRESENTATION
0001683168-25-006042,0000882291,AETHLON MEDICAL INC,2025-08-13,2025-08-13T16:15:34-04:00,True,"2.02,7.01,9.01",OTHER
0001683168-25-004784,0000882291,AETHLON MEDICAL INC,2025-06-27,2025-06-27T13:04:24-04:00,False,"2.02,7.01,9.01",OTHER
0001683168-25-000957,0000882291,AETHLON MEDICAL INC,2025-02-12,2025-02-12T16:15:12-05:00,True,"2.02,7.01,9.01",CLINICAL
0001683168-24-007972,0000882291,AETHLON MEDICAL INC,2024-11-13,2024-11-13T16:15:30-05:00,True,"2.02,7.01,9.01",OTHER
0001683168-24-005697,0000882291,AETHLON MEDICAL INC,2024-08-14,2024-08-14T16:15:21-04:00,True,"2.02,7.01,9.01",OTHER
0001683168-21-000070,0000882291,AETHLON MEDICAL INC,2021-01-11,2021-01-11T09:00:08-05:00,False,"7.01,9.01",PRESENTATION
0001493152-25-018687,0001618835,"Evofem Biosciences, Inc.",2025-10-20,2025-10-20T17:22:48-04:00,True,"1.02,5.07,7.01,9.01",OTHER
0001641172-25-011962,0001618835,"Evofem Biosciences, Inc.",2025-05-22,2025-05-22T06:05:34-04:00,False,"1.01,7.01,9.01",OTHER
0001641172-25-000209,0001618835,"Evofem Biosciences, Inc.",2025-03-24,2025-03-24T08:30:34-04:00,False,"2.02,7.01,9.01",OTHER
0001493152-24-028818,0001618835,"Evofem Biosciences, Inc.",2024-07-23,2024-07-23T16:30:11-04:00,True,"1.01,3.02,7.01,9.01",OTHER
0001493152-24-028280,0001618835,"Evofem Biosciences, Inc.",2024-07-18,2024-07-18T08:15:48-04:00,False,"7.01,9.01",NO_TEXT
0001493152-24-011787,0001618835,"Evofem Biosciences, Inc.",2024-03-28,2024-03-28T17:11:11-04:00,True,"7.01,9.01",NO_TEXT
0001493152-23-044597,0001618835,"Evofem Biosciences, Inc.",2023-12-12,2023-12-12T17:17:03-05:00,True,"1.01,1.02,5.03,7.01,9.01",OTHER
0001493152-23-030365,0001618835,"Evofem Biosciences, Inc.",2023-08-28,2023-08-28T16:30:17-04:00,True,"7.01,9.01",NO_TEXT
0001493152-23-017984,0001618835,"Evofem Biosciences, Inc.",2023-05-17,2023-05-17T17:13:44-04:00,True,"5.03,7.01,9.01",OTHER
0001493152-23-012220,0001618835,"Evofem Biosciences, Inc.",2023-04-14,2023-04-14T09:05:24-04:00,False,"5.02,7.01,9.01",OTHER
0001618835-23-000015,0001618835,"Evofem Biosciences, Inc.",2023-03-10,2023-03-10T17:27:45-05:00,True,"2.04,7.01",OTHER
0001618835-23-000014,0001618835,"Evofem Biosciences, Inc.",2023-03-09,2023-03-09T16:01:52-05:00,True,"1.01,5.02,7.01",OTHER
0001618835-22-000189,0001618835,"Evofem Biosciences, Inc.",2022-10-05,2022-10-05T16:05:16-04:00,True,"7.01,9.01",PRESENTATION
0001618835-22-000153,0001618835,"Evofem Biosciences, Inc.",2022-08-04,2022-08-04T17:01:52-04:00,True,"7.01,9.01",PRESENTATION
0001618835-22-000128,0001618835,"Evofem Biosciences, Inc.",2022-05-26,2022-05-26T14:16:53-04:00,False,"7.01,9.01",PRESENTATION
0001618835-22-000112,0001618835,"Evofem Biosciences, Inc.",2022-05-12,2022-05-12T08:01:41-04:00,False,"7.01,9.01",PRESENTATION
0001618835-22-000016,0001618835,"Evofem Biosciences, Inc.",2022-02-15,2022-02-15T16:10:39-05:00,True,"7.01,9.01",PRESENTATION
0001618835-21-000258,0001618835,"Evofem Biosciences, Inc.",2021-12-09,2021-12-09T08:00:32-05:00,False,"7.01,9.01",OTHER
0001618835-21-000241,0001618835,"Evofem Biosciences, Inc.",2021-11-15,2021-11-15T16:25:50-05:00,True,"7.01,9.01",OTHER
0001618835-21-000209,0001618835,"Evofem Biosciences, Inc.",2021-10-06,2021-10-06T08:02:57-04:00,False,"7.01,9.01",PRESENTATION
0001618835-21-000190,0001618835,"Evofem Biosciences, Inc.",2021-09-10,2021-09-10T08:38:53-04:00,False,"7.01,9.01",PRESENTATION
0001618835-21-000142,0001618835,"Evofem Biosciences, Inc.",2021-06-04,2021-06-04T10:30:24-04:00,False,"7.01,9.01",PRESENTATION
0001618835-21-000091,0001618835,"Evofem Biosciences, Inc.",2021-04-07,2021-04-07T16:52:50-04:00,True,"7.01,9.01",PRESENTATION
0001618835-21-000049,0001618835,"Evofem Biosciences, Inc.",2021-03-08,2021-03-08T08:57:51-05:00,False,"7.01,9.01",OTHER
0001618835-21-000046,0001618835,"Evofem Biosciences, Inc.",2021-03-04,2021-03-04T16:29:41-05:00,True,"7.01,9.01",PRESENTATION
0001618835-21-000022,0001618835,"Evofem Biosciences, Inc.",2021-02-22,2021-02-22T06:12:00-05:00,False,"7.01,9.01",PRESENTATION
0001618835-21-000018,0001618835,"Evofem Biosciences, Inc.",2021-02-05,2021-02-05T08:02:21-05:00,False,"7.01,9.01",PRESENTATION
0001618835-20-000250,0001618835,"Evofem Biosciences, Inc.",2020-12-01,2020-12-01T16:05:33-05:00,True,"7.01,9.01",PRESENTATION
